age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,subscription_probability,predicted_subscription,campaign_priority,customer_rank
70,retired,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7562212720995374,yes,High,857
34,admin.,single,high.school,no,yes,no,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,1,0.7560174493055756,yes,High,858
29,services,single,high.school,no,yes,no,cellular,may,fri,1,999,2,failure,-1.8,93.876,-40.0,0.695,5008.7,0,0.7557801799609344,yes,High,859
36,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.849,5076.2,0,0.7553813693891511,yes,High,860
49,admin.,married,high.school,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7552472406399481,yes,High,861
21,student,single,professional.course,no,no,no,telephone,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,0,0.7551582974185294,yes,High,862
42,technician,single,unknown,no,yes,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,0,0.7547861647284327,yes,High,863
49,blue-collar,married,basic.4y,no,yes,no,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,0,0.754576526042725,yes,High,864
46,admin.,divorced,high.school,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.7544890042666498,yes,High,865
35,self-employed,married,university.degree,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.7544606985002621,yes,High,866
58,retired,divorced,professional.course,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0.754446575651224,yes,High,867
24,student,single,high.school,no,yes,no,cellular,may,tue,2,999,2,failure,-1.8,93.876,-40.0,0.682,5008.7,0,0.7541541084676376,yes,High,868
83,retired,married,unknown,no,yes,no,cellular,sep,mon,2,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,0,0.7540367326143309,yes,High,869
30,services,divorced,high.school,no,no,no,cellular,may,mon,2,11,1,success,-1.8,92.893,-46.2,1.299,5099.1,0,0.753622870647505,yes,High,870
40,admin.,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7534808691080953,yes,High,871
40,admin.,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7534808691080953,yes,High,872
26,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,0.7531909654112594,yes,High,873
64,retired,married,high.school,unknown,no,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,1,0.7531900994348503,yes,High,874
52,admin.,married,university.degree,no,no,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.379,-29.8,0.762,5017.5,1,0.7530944746140693,yes,High,875
55,admin.,divorced,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7530572293565148,yes,High,876
60,admin.,divorced,professional.course,no,yes,no,cellular,sep,wed,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,1,0.7528231108474146,yes,High,877
37,unknown,single,university.degree,no,yes,yes,cellular,sep,wed,1,999,1,failure,-3.4,92.379,-29.8,0.753,5017.5,0,0.7523496725036066,yes,High,878
49,admin.,divorced,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7523091333388897,yes,High,879
62,entrepreneur,married,university.degree,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,1,0.7521026768876196,yes,High,880
59,technician,married,university.degree,no,no,no,cellular,aug,wed,4,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7508069200052929,yes,High,881
29,admin.,single,university.degree,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1,0.7503131960424229,yes,High,882
44,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.7502433721244842,yes,High,883
21,student,single,basic.9y,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0,0.7501997682177768,yes,High,884
39,admin.,married,high.school,no,no,no,cellular,sep,mon,2,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,0,0.7497817763840919,yes,High,885
60,retired,married,professional.course,no,yes,no,cellular,sep,thu,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,0,0.7496902677101437,yes,High,886
34,technician,single,university.degree,no,yes,no,cellular,mar,mon,2,999,1,failure,-1.8,92.843,-50.0,1.52,5099.1,0,0.7496180506059913,yes,High,887
37,services,married,high.school,no,no,no,cellular,nov,wed,2,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,1,0.7488086360221883,yes,High,888
64,retired,married,basic.4y,no,yes,no,cellular,apr,wed,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.748741682958645,yes,High,889
42,management,single,university.degree,no,unknown,unknown,cellular,jun,mon,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.7486308957316212,yes,High,890
39,admin.,single,university.degree,no,yes,no,telephone,mar,mon,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,1,0.7485338770978462,yes,High,891
44,technician,divorced,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,0,0.7484485047657496,yes,High,892
55,admin.,married,unknown,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7483624339124619,yes,High,893
53,housemaid,married,basic.4y,no,yes,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,0,0.7477672579390594,yes,High,894
76,retired,married,university.degree,no,yes,no,cellular,aug,thu,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0.7475156813992896,yes,High,895
69,retired,married,high.school,no,no,no,cellular,sep,fri,3,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,1,0.747467046690744,yes,High,896
26,student,single,high.school,no,no,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0,0.7472493257518606,yes,High,897
37,blue-collar,single,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0,0.7471907985104187,yes,High,898
38,self-employed,married,professional.course,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7471056490585316,yes,High,899
56,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,5,9,1,success,-1.8,93.075,-47.1,1.405,5099.1,0,0.7467088801606397,yes,High,900
47,admin.,single,university.degree,no,yes,no,cellular,jun,tue,1,999,4,failure,-1.7,94.055,-39.8,0.702,4991.6,0,0.7466811320015926,yes,High,901
30,blue-collar,single,high.school,no,no,no,cellular,nov,mon,1,999,2,failure,-3.4,92.649,-30.1,0.714,5017.5,0,0.7466131789055338,yes,High,902
33,services,married,high.school,no,no,no,cellular,jun,mon,1,999,1,failure,-1.7,94.055,-39.8,0.72,4991.6,0,0.7465045483545493,yes,High,903
86,retired,divorced,basic.4y,no,unknown,unknown,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.7464189555281585,yes,High,904
30,unemployed,single,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7463705128217494,yes,High,905
55,unknown,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,1,0.7450662964336129,yes,High,906
56,admin.,married,basic.9y,no,no,no,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.745032546149165,yes,High,907
25,student,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,1,0.7442039754218702,yes,High,908
54,admin.,married,university.degree,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,1,0.7439915042586378,yes,High,909
25,admin.,single,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0.743798880193276,yes,High,910
28,admin.,single,high.school,no,no,no,telephone,mar,fri,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,1,0.7435377303193573,yes,High,911
57,admin.,married,basic.9y,no,no,no,cellular,sep,thu,2,999,1,failure,-1.1,94.199,-37.5,0.884,4963.6,0,0.7434278362120736,yes,High,912
45,technician,divorced,university.degree,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,0,0.7428884046003738,yes,High,913
44,admin.,divorced,high.school,no,no,no,cellular,jul,tue,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,1,0.7428754472652782,yes,High,914
32,student,married,high.school,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7428645445823019,yes,High,915
46,admin.,married,high.school,no,yes,yes,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0.7426739777059025,yes,High,916
70,retired,married,university.degree,no,yes,no,cellular,aug,mon,3,999,1,failure,-2.9,92.201,-31.4,0.843,5076.2,0,0.7417126039705734,yes,High,917
34,technician,married,professional.course,no,yes,no,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,0,0.7415283105515778,yes,High,918
18,student,single,unknown,no,no,no,telephone,sep,tue,2,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,0,0.7412298743355109,yes,High,919
43,blue-collar,married,basic.9y,no,no,yes,cellular,may,mon,1,3,1,success,-1.8,92.893,-46.2,1.264,5099.1,1,0.7412082863477764,yes,High,920
42,unemployed,married,unknown,no,no,no,cellular,aug,thu,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.7410039891387008,yes,High,921
20,student,single,unknown,no,yes,no,cellular,apr,wed,4,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,1,0.7409064818887298,yes,High,922
32,admin.,married,university.degree,no,no,no,cellular,may,thu,1,6,1,success,-1.8,92.893,-46.2,1.327,5099.1,1,0.7404861509301617,yes,High,923
91,retired,married,university.degree,no,no,yes,cellular,sep,wed,2,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,0,0.7402176787413194,yes,High,924
32,admin.,married,university.degree,no,yes,no,telephone,aug,wed,1,999,1,failure,-2.9,92.201,-31.4,0.854,5076.2,0,0.7401466198675479,yes,High,925
40,management,married,university.degree,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0.7399192079356052,yes,High,926
34,admin.,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,0,0.7398112528341899,yes,High,927
54,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,6,2,success,-1.8,92.893,-46.2,1.266,5099.1,1,0.7396296507644227,yes,High,928
74,retired,divorced,high.school,no,yes,yes,telephone,dec,mon,6,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,0,0.7390078266160384,yes,High,929
45,blue-collar,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,0,0.7383534088272203,yes,High,930
26,unemployed,single,university.degree,no,yes,no,telephone,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1,0.7383459917315116,yes,High,931
23,student,single,high.school,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.7378109035488655,yes,High,932
30,admin.,single,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,1,0.7377632369394626,yes,High,933
37,technician,married,university.degree,no,yes,no,cellular,may,mon,1,3,1,success,-1.8,92.893,-46.2,1.264,5099.1,1,0.7376774958626555,yes,High,934
42,management,married,university.degree,no,yes,no,cellular,nov,mon,3,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,0,0.7375178068503391,yes,High,935
59,housemaid,married,basic.4y,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7373190895467685,yes,High,936
42,admin.,divorced,university.degree,no,yes,no,cellular,sep,wed,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,0,0.7370106090908998,yes,High,937
64,housemaid,married,unknown,no,yes,no,telephone,may,wed,3,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7,1,0.7369080746816743,yes,High,938
21,admin.,single,high.school,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,0.7368134827255821,yes,High,939
29,admin.,single,university.degree,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,0,0.7363077929592217,yes,High,940
35,admin.,single,university.degree,no,no,no,telephone,aug,tue,3,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,0,0.7362378614229971,yes,High,941
20,student,single,high.school,no,no,no,cellular,nov,wed,1,999,3,failure,-3.4,92.649,-30.1,0.715,5017.5,1,0.7359904846502487,yes,High,942
64,management,divorced,university.degree,no,no,yes,cellular,dec,thu,1,999,1,failure,-3.0,92.713,-33.0,0.72,5023.5,0,0.7359289645602712,yes,High,943
63,retired,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,0,0.7357705823199632,yes,High,944
34,admin.,single,university.degree,no,no,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7355149568897488,yes,High,945
29,technician,single,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.7350038494821906,yes,High,946
69,blue-collar,married,unknown,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.734945911670045,yes,High,947
25,student,single,high.school,no,no,no,telephone,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0,0.7348063112409193,yes,High,948
28,technician,single,professional.course,no,no,no,cellular,may,fri,1,3,1,success,-1.8,92.893,-46.2,1.259,5099.1,1,0.7348010456328898,yes,High,949
30,self-employed,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1,0.7346712788843511,yes,High,950
33,blue-collar,single,basic.4y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7339998008080728,yes,High,951
58,unemployed,divorced,professional.course,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7339403809144268,yes,High,952
30,admin.,married,university.degree,no,yes,no,telephone,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0.7336996232723404,yes,High,953
46,technician,married,professional.course,no,no,no,telephone,jun,fri,1,999,1,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.7336469853858413,yes,High,954
40,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,1,11,1,success,-1.8,92.893,-46.2,1.344,5099.1,0,0.7331983065780718,yes,High,955
27,services,single,university.degree,no,no,no,cellular,mar,mon,6,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7,0,0.7328919123586256,yes,High,956
32,services,single,university.degree,no,no,no,cellular,sep,thu,3,999,2,failure,-1.1,94.199,-37.5,0.884,4963.6,0,0.7328147222715031,yes,High,957
29,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,12,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0,0.7327955756958087,yes,High,958
75,retired,married,basic.4y,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.7325392284011913,yes,High,959
42,services,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7318276696499357,yes,High,960
34,admin.,single,high.school,no,yes,no,cellular,may,wed,1,11,1,success,-1.8,92.893,-46.2,1.334,5099.1,1,0.7309207850247275,yes,High,961
40,technician,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0,0.7308501234270751,yes,High,962
33,management,single,university.degree,no,unknown,unknown,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0.7305816474251224,yes,High,963
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,2,1,1,success,-1.8,92.893,-46.2,1.27,5099.1,0,0.7302595952036254,yes,High,964
36,entrepreneur,single,basic.4y,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,1,0.7302064919585122,yes,High,965
30,admin.,single,university.degree,no,yes,no,telephone,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,0.7300997333578424,yes,High,966
35,admin.,married,high.school,no,yes,no,cellular,may,thu,2,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,0,0.7296994510474958,yes,High,967
46,unemployed,married,basic.9y,no,yes,yes,cellular,jun,tue,4,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,1,0.7296223214717737,yes,High,968
76,management,married,unknown,no,no,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,1,0.7292413461114887,yes,High,969
59,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7,1,0.7290724670121856,yes,High,970
39,services,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7280896021618681,yes,High,971
43,technician,married,high.school,no,no,no,cellular,may,fri,1,3,1,success,-1.8,92.893,-46.2,1.259,5099.1,1,0.7279376529283442,yes,High,972
24,management,single,university.degree,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0.7273440139208456,yes,High,973
32,unemployed,single,university.degree,no,yes,no,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,0,0.7265158707641152,yes,High,974
55,entrepreneur,divorced,basic.9y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,1,0.7261003908494594,yes,High,975
30,technician,single,university.degree,no,no,no,cellular,apr,wed,5,999,0,nonexistent,-1.8,93.075,-47.1,1.372,5099.1,0,0.7260266613199255,yes,High,976
27,admin.,single,university.degree,no,no,no,cellular,may,fri,1,3,1,success,-1.8,92.893,-46.2,1.259,5099.1,0,0.7254642285275082,yes,High,977
39,services,married,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7253487925235581,yes,High,978
21,unemployed,single,high.school,no,yes,no,telephone,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7249984990224575,yes,High,979
37,management,single,university.degree,no,no,no,cellular,apr,mon,1,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7,0,0.7248997709994615,yes,High,980
24,blue-collar,single,high.school,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,0,0.724877666851591,yes,High,981
62,self-employed,married,university.degree,unknown,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,0,0.7243881585274108,yes,High,982
52,management,married,basic.6y,no,no,no,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,1,0.7241994768874846,yes,High,983
21,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7238957780407159,yes,High,984
28,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.7237446843525394,yes,High,986
28,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.7237446843525394,yes,High,985
33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,1,999,1,failure,-1.1,94.767,-50.8,1.035,4963.6,0,0.7234304334672487,yes,High,987
33,services,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7228387234567647,yes,High,988
33,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,1,0.7227805928322758,yes,High,989
45,management,married,university.degree,no,no,yes,telephone,jul,thu,2,999,1,failure,-1.7,94.215,-40.3,0.884,4991.6,0,0.7224520375298065,yes,High,990
58,self-employed,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,0,0.7223870300961238,yes,High,991
45,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1,9,1,success,-1.8,92.893,-46.2,1.266,5099.1,0,0.7221257642463406,yes,High,992
48,technician,married,professional.course,no,yes,no,cellular,sep,mon,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,0,0.721584167546292,yes,High,993
27,student,single,university.degree,no,no,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0,0.721522995391841,yes,High,994
30,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,1,0.7212713984104411,yes,High,995
53,technician,married,professional.course,no,yes,no,telephone,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,0,0.720930946097574,yes,High,996
65,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-3.4,92.649,-30.1,0.718,5017.5,0,0.7208489910302024,yes,High,997
37,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0,0.7208111660649299,yes,High,998
44,unknown,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0,0.7206335527503671,yes,High,999
33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,2,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7,0,0.7206263137604949,yes,High,1000
28,unemployed,married,professional.course,no,no,no,telephone,aug,fri,11,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0.720304703491551,yes,High,1001
44,management,married,unknown,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0,0.720280305252899,yes,High,1002
49,technician,divorced,unknown,no,no,no,cellular,oct,thu,1,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,0,0.7200336035639602,yes,High,1003
26,admin.,single,high.school,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7198771039252211,yes,High,1004
25,self-employed,married,university.degree,no,yes,no,cellular,jun,fri,2,999,1,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.7193084962897616,yes,High,1005
43,technician,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0.7186497728815104,yes,High,1006
25,self-employed,single,unknown,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.749,-34.6,0.643,5008.7,0,0.7186368080370061,yes,High,1007
30,admin.,married,university.degree,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1,0.7178228065165011,yes,High,1008
22,student,single,basic.9y,no,no,no,telephone,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,0.7172243937700625,yes,High,1009
30,admin.,married,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1,0.7171581962848379,yes,High,1010
25,self-employed,single,unknown,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.749,-34.6,0.643,5008.7,0,0.7169842074098547,yes,High,1011
19,student,single,unknown,no,yes,no,telephone,apr,fri,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.7167207254546804,yes,High,1012
24,services,single,high.school,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,0.7167156132720126,yes,High,1013
26,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,1,failure,-2.9,92.201,-31.4,0.851,5076.2,0,0.7160430503808498,yes,High,1014
59,technician,single,basic.6y,no,no,no,telephone,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.715988589341076,yes,High,1015
31,self-employed,single,university.degree,no,no,no,cellular,aug,mon,1,999,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0,0.7158654440311655,yes,High,1016
45,unemployed,divorced,basic.4y,no,no,yes,telephone,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0,0.7156761690789418,yes,High,1017
56,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.7153901964656946,yes,High,1018
29,admin.,married,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,0,0.715177404249494,yes,High,1019
81,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,mon,6,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,0,0.7151265150912717,yes,High,1020
39,blue-collar,single,basic.4y,no,yes,no,telephone,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,0,0.7149441590467405,yes,High,1021
28,admin.,married,university.degree,no,yes,no,cellular,jun,thu,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.7141746048894384,yes,High,1022
40,admin.,married,basic.9y,no,yes,yes,cellular,may,thu,2,10,1,success,-1.8,92.893,-46.2,1.327,5099.1,0,0.7136953310082511,yes,High,1023
55,management,divorced,university.degree,no,yes,no,cellular,sep,thu,1,999,1,failure,-1.1,94.199,-37.5,0.884,4963.6,1,0.7132511741236784,yes,High,1024
38,self-employed,divorced,high.school,no,no,no,cellular,aug,fri,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,0.7132128059419319,yes,High,1025
33,blue-collar,single,basic.4y,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.7115629553004461,yes,High,1026
