customer_rank,age,job,marital,education,housing,loan,contact,month,campaign,pdays,previous,poutcome,subscription_probability,predicted_subscription,campaign_priority
2794,32,admin.,married,high.school,yes,yes,telephone,apr,1,999,2,failure,0.3577197647759432,no,Low
2795,40,management,married,university.degree,yes,no,cellular,apr,2,999,0,nonexistent,0.3576386503331376,no,Low
2796,27,blue-collar,single,basic.9y,yes,yes,cellular,jul,3,999,0,nonexistent,0.35759265011239233,no,Low
2797,31,unemployed,single,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.357458479175089,no,Low
2798,30,admin.,single,university.degree,no,no,cellular,aug,1,999,0,nonexistent,0.3574556861872344,no,Low
2799,31,admin.,single,university.degree,yes,no,cellular,jul,1,999,0,nonexistent,0.3573786167392337,no,Low
2800,27,admin.,single,university.degree,yes,yes,cellular,jul,1,999,0,nonexistent,0.3573555007450822,no,Low
2801,31,admin.,married,university.degree,yes,no,cellular,may,1,999,1,failure,0.35732382154084164,no,Low
2802,55,entrepreneur,married,professional.course,yes,no,cellular,jul,2,999,0,nonexistent,0.35731112564463985,no,Low
2803,48,blue-collar,married,basic.4y,no,no,cellular,jul,1,999,0,nonexistent,0.3572745568134415,no,Low
2804,57,self-employed,married,university.degree,no,no,cellular,jul,1,999,0,nonexistent,0.3572657572639901,no,Low
2805,51,admin.,married,university.degree,no,no,cellular,jul,3,999,0,nonexistent,0.3572325114495186,no,Low
2806,25,technician,divorced,high.school,yes,no,cellular,jul,2,999,0,nonexistent,0.3572305686391939,no,Low
2807,36,admin.,divorced,high.school,no,no,cellular,nov,1,999,0,nonexistent,0.35717822676664335,no,Low
2808,35,services,married,professional.course,yes,no,cellular,may,2,999,0,nonexistent,0.35709729652413447,no,Low
2809,29,blue-collar,married,unknown,yes,no,cellular,jul,1,999,0,nonexistent,0.3570851399631037,no,Low
2810,47,blue-collar,married,basic.6y,no,yes,cellular,jul,1,999,0,nonexistent,0.3570840051914028,no,Low
2811,31,unemployed,single,high.school,yes,no,cellular,jul,1,999,0,nonexistent,0.35705155198337324,no,Low
2812,58,management,divorced,university.degree,no,no,cellular,nov,1,5,1,success,0.35699126016916255,no,Low
2813,49,blue-collar,divorced,basic.6y,yes,no,cellular,jul,3,999,0,nonexistent,0.35697691384086544,no,Low
2814,50,admin.,divorced,basic.4y,yes,no,cellular,may,11,999,0,nonexistent,0.3569417232324131,no,Low
2815,31,admin.,single,university.degree,yes,no,cellular,jul,2,999,0,nonexistent,0.3569218498551359,no,Low
2816,46,self-employed,married,university.degree,yes,no,cellular,jul,4,999,0,nonexistent,0.3568844829016849,no,Low
2817,50,management,married,university.degree,no,no,cellular,jul,1,999,0,nonexistent,0.35680056838719787,no,Low
2818,51,management,married,basic.9y,yes,no,cellular,jul,4,999,0,nonexistent,0.3567714302424674,no,Low
2819,42,admin.,single,university.degree,no,no,cellular,aug,2,999,0,nonexistent,0.35671248908921965,no,Low
2820,30,blue-collar,single,basic.9y,no,no,cellular,jul,2,999,0,nonexistent,0.3566825213057234,no,Low
2821,26,admin.,married,high.school,yes,no,cellular,jul,4,999,0,nonexistent,0.3566221493528127,no,Low
2822,34,self-employed,single,university.degree,yes,no,cellular,jul,1,999,0,nonexistent,0.35660308397201607,no,Low
2823,28,services,married,high.school,yes,yes,cellular,may,1,999,1,failure,0.3565501936185606,no,Low
2824,30,blue-collar,married,basic.9y,no,no,cellular,nov,1,999,0,nonexistent,0.35651911394052616,no,Low
2825,35,self-employed,single,university.degree,yes,no,cellular,jul,1,999,0,nonexistent,0.35649956149415474,no,Low
2826,42,admin.,married,university.degree,yes,no,cellular,aug,2,999,0,nonexistent,0.35649075249101564,no,Low
2827,43,self-employed,married,high.school,yes,no,cellular,apr,2,999,0,nonexistent,0.35648213892513925,no,Low
2828,34,admin.,married,university.degree,yes,no,cellular,nov,2,999,0,nonexistent,0.3564577412401879,no,Low
2829,28,blue-collar,single,high.school,yes,no,cellular,jul,5,999,0,nonexistent,0.35640747083150504,no,Low
2830,44,services,divorced,high.school,no,no,cellular,jul,3,999,0,nonexistent,0.35633607944694756,no,Low
2831,28,technician,married,basic.9y,unknown,unknown,cellular,jul,2,999,0,nonexistent,0.3562639229871134,no,Low
2832,41,admin.,married,high.school,no,no,cellular,jul,4,999,0,nonexistent,0.3561439581088688,no,Low
2833,52,services,married,basic.6y,no,yes,cellular,jul,2,999,0,nonexistent,0.356097258424736,no,Low
2834,34,blue-collar,married,basic.9y,yes,yes,cellular,jul,1,999,0,nonexistent,0.3560605364872065,no,Low
2835,59,retired,married,basic.6y,yes,no,cellular,jul,1,999,0,nonexistent,0.35603571853392874,no,Low
2836,42,blue-collar,married,basic.4y,yes,no,cellular,apr,1,999,1,failure,0.35601107622677197,no,Low
2837,28,management,single,basic.9y,no,no,telephone,jun,2,999,0,nonexistent,0.3559623440812314,no,Low
2838,33,admin.,single,university.degree,unknown,unknown,cellular,may,1,999,1,failure,0.3558929407302257,no,Low
2839,52,technician,divorced,university.degree,no,no,cellular,nov,1,999,0,nonexistent,0.35588121737006007,no,Low
2840,48,blue-collar,married,basic.9y,no,no,cellular,apr,1,999,0,nonexistent,0.3558655694606106,no,Low
2841,38,admin.,single,university.degree,yes,yes,cellular,may,7,999,0,nonexistent,0.35580319717833575,no,Low
2842,57,admin.,divorced,university.degree,yes,no,cellular,nov,2,999,0,nonexistent,0.35574275936289984,no,Low
2843,43,technician,divorced,high.school,yes,yes,cellular,jul,1,999,0,nonexistent,0.35561549338818677,no,Low
2844,36,admin.,single,high.school,no,no,cellular,jul,1,999,0,nonexistent,0.3555112475108514,no,Low
2845,34,technician,married,high.school,no,no,cellular,may,1,999,1,failure,0.3554742110539772,no,Low
2846,33,technician,single,high.school,yes,no,cellular,jul,1,999,0,nonexistent,0.35541767284804093,no,Low
2847,30,blue-collar,married,basic.4y,no,no,cellular,apr,4,999,1,failure,0.355413412364624,no,Low
2848,39,technician,single,professional.course,no,no,cellular,jul,2,999,0,nonexistent,0.35538058695853697,no,Low
2849,29,entrepreneur,married,professional.course,yes,no,cellular,jul,1,999,0,nonexistent,0.3553769584514019,no,Low
2850,56,admin.,married,high.school,no,no,cellular,jul,4,999,0,nonexistent,0.35535047629486605,no,Low
2851,31,admin.,married,high.school,unknown,unknown,cellular,may,6,999,0,nonexistent,0.3551979133901305,no,Low
2852,32,self-employed,married,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.35511051200599714,no,Low
2853,37,entrepreneur,divorced,high.school,no,yes,cellular,jul,1,999,0,nonexistent,0.35504537132616887,no,Low
2854,32,technician,single,high.school,yes,no,cellular,jul,1,999,0,nonexistent,0.35492864594214674,no,Low
2855,55,management,married,basic.9y,yes,no,cellular,jul,2,999,0,nonexistent,0.35491226282395516,no,Low
2856,52,blue-collar,married,basic.9y,yes,no,cellular,may,2,999,0,nonexistent,0.35488916929955566,no,Low
2857,31,admin.,single,university.degree,yes,yes,cellular,jul,1,999,0,nonexistent,0.3547792704081378,no,Low
2858,29,blue-collar,single,basic.6y,yes,no,cellular,jul,1,999,0,nonexistent,0.35477471611406536,no,Low
2859,31,admin.,single,university.degree,yes,no,cellular,jul,4,999,0,nonexistent,0.3547545224589074,no,Low
2860,32,blue-collar,single,university.degree,no,no,telephone,jun,1,999,0,nonexistent,0.35473757245010445,no,Low
2861,46,management,married,high.school,yes,yes,cellular,aug,3,999,0,nonexistent,0.35468566133154283,no,Low
2862,35,self-employed,married,university.degree,yes,no,cellular,jul,3,999,0,nonexistent,0.3546234057490462,no,Low
2863,40,entrepreneur,married,university.degree,no,no,cellular,jul,3,999,0,nonexistent,0.35460583806500734,no,Low
2864,30,admin.,single,university.degree,yes,no,cellular,may,1,999,1,failure,0.354603308222055,no,Low
2865,42,self-employed,married,university.degree,yes,no,cellular,aug,2,999,0,nonexistent,0.35458518954457885,no,Low
2866,31,blue-collar,married,high.school,no,yes,cellular,jul,3,999,0,nonexistent,0.35457143039586553,no,Low
2867,32,admin.,single,university.degree,no,no,cellular,aug,3,999,0,nonexistent,0.35454323722824893,no,Low
2868,22,unemployed,single,high.school,no,no,cellular,jul,6,999,0,nonexistent,0.354533678251033,no,Low
2869,43,management,married,unknown,no,no,cellular,apr,2,999,0,nonexistent,0.35451277525263053,no,Low
2870,39,blue-collar,married,high.school,yes,yes,cellular,may,1,999,1,failure,0.35450159758980065,no,Low
2871,31,admin.,single,high.school,yes,no,cellular,nov,1,999,0,nonexistent,0.35445219378973786,no,Low
2872,31,management,single,university.degree,yes,yes,cellular,jul,1,999,0,nonexistent,0.35442182373128805,no,Low
2873,52,admin.,single,unknown,yes,no,cellular,may,1,999,0,nonexistent,0.3543937262352616,no,Low
2874,28,services,single,high.school,yes,no,cellular,jul,1,999,0,nonexistent,0.35436196185667346,no,Low
2875,31,admin.,single,university.degree,no,no,cellular,jul,1,999,0,nonexistent,0.3543260398375673,no,Low
2876,53,unknown,single,unknown,yes,no,cellular,jul,1,999,0,nonexistent,0.35430746147601816,no,Low
2877,37,technician,divorced,high.school,yes,no,cellular,nov,1,999,0,nonexistent,0.35428044181841006,no,Low
2878,20,blue-collar,married,basic.4y,no,yes,cellular,jul,1,999,0,nonexistent,0.3542318288906516,no,Low
2879,32,admin.,single,university.degree,no,no,cellular,jul,6,999,0,nonexistent,0.3542138197281009,no,Low
2880,39,admin.,married,university.degree,yes,no,cellular,jul,1,999,0,nonexistent,0.35418593800286136,no,Low
2881,36,entrepreneur,divorced,high.school,yes,no,cellular,nov,3,999,0,nonexistent,0.35414738839136295,no,Low
2882,56,technician,married,professional.course,yes,no,cellular,jul,3,999,0,nonexistent,0.3541290375952415,no,Low
2883,59,retired,married,basic.9y,no,no,cellular,jul,3,999,0,nonexistent,0.3540461676155809,no,Low
2884,46,retired,married,basic.9y,yes,no,cellular,aug,3,999,0,nonexistent,0.35403737368373606,no,Low
2885,34,entrepreneur,married,university.degree,no,no,cellular,may,5,999,0,nonexistent,0.354028850680271,no,Low
2886,44,services,single,high.school,no,no,cellular,apr,2,999,1,failure,0.3539244180448891,no,Low
2887,34,blue-collar,divorced,basic.9y,yes,no,cellular,jul,1,999,0,nonexistent,0.35390168252692544,no,Low
2888,37,blue-collar,single,basic.9y,no,no,cellular,jul,1,999,0,nonexistent,0.3538508732138494,no,Low
2889,49,technician,married,professional.course,yes,no,cellular,may,1,999,1,failure,0.3538198428275978,no,Low
2890,51,entrepreneur,divorced,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.35372796716380783,no,Low
2891,32,blue-collar,married,basic.9y,no,no,cellular,may,2,999,0,nonexistent,0.35367994419859444,no,Low
2892,29,technician,single,high.school,no,no,cellular,nov,2,999,0,nonexistent,0.3536677812716202,no,Low
2893,57,technician,married,high.school,no,yes,cellular,may,1,999,1,failure,0.3536126513509223,no,Low
2894,39,admin.,married,high.school,yes,no,cellular,jul,1,999,0,nonexistent,0.35354689586614396,no,Low
2895,59,management,married,basic.4y,unknown,unknown,cellular,may,4,999,1,failure,0.3535364992271786,no,Low
2896,44,admin.,married,university.degree,no,no,cellular,nov,1,999,0,nonexistent,0.3535361098978129,no,Low
2897,34,admin.,single,university.degree,yes,no,cellular,jul,1,999,0,nonexistent,0.3534805856722126,no,Low
2898,29,technician,single,professional.course,no,no,cellular,nov,1,999,0,nonexistent,0.35337530880629775,no,Low
2899,49,unemployed,unknown,high.school,yes,no,cellular,nov,1,999,0,nonexistent,0.35337311298308777,no,Low
2900,30,blue-collar,single,basic.9y,yes,yes,cellular,jul,1,999,0,nonexistent,0.3533707980864725,no,Low
2901,36,technician,married,professional.course,no,no,cellular,jul,3,999,0,nonexistent,0.3533619034935339,no,Low
2902,30,admin.,divorced,high.school,yes,no,cellular,nov,2,999,0,nonexistent,0.35331241441102107,no,Low
2903,37,blue-collar,married,basic.6y,no,yes,cellular,jul,1,999,0,nonexistent,0.35320345454120694,no,Low
2904,32,admin.,single,university.degree,no,no,cellular,may,5,999,0,nonexistent,0.35320159413286867,no,Low
2905,34,services,married,high.school,no,yes,cellular,may,5,999,0,nonexistent,0.3531988090090312,no,Low
2906,32,admin.,single,university.degree,yes,no,cellular,may,7,999,0,nonexistent,0.3531504522040321,no,Low
2907,49,blue-collar,divorced,basic.6y,yes,no,cellular,jul,4,999,0,nonexistent,0.35311733700324927,no,Low
2908,30,admin.,married,high.school,no,no,cellular,jul,1,999,0,nonexistent,0.35309029674521547,no,Low
2909,40,technician,married,basic.9y,no,no,telephone,nov,1,999,0,nonexistent,0.35295051250499215,no,Low
2910,54,retired,married,professional.course,no,yes,cellular,jul,3,999,0,nonexistent,0.35278442503048363,no,Low
2911,30,admin.,married,unknown,no,no,cellular,jul,3,999,0,nonexistent,0.3527516256372323,no,Low
2912,39,technician,married,university.degree,no,no,cellular,jul,2,999,0,nonexistent,0.3527331440045347,no,Low
2913,40,services,divorced,high.school,no,no,cellular,may,1,999,1,failure,0.352731360692937,no,Low
2914,59,retired,married,unknown,no,no,cellular,aug,2,999,0,nonexistent,0.3525632711972744,no,Low
2915,33,services,married,high.school,yes,no,cellular,may,2,999,1,failure,0.3524081907703954,no,Low
2916,33,services,divorced,high.school,yes,no,cellular,may,5,999,0,nonexistent,0.35239811160819984,no,Low
2917,36,services,divorced,high.school,yes,no,cellular,jul,1,999,0,nonexistent,0.3523472528024025,no,Low
2918,36,technician,married,professional.course,no,no,cellular,jul,2,999,0,nonexistent,0.35233111472290485,no,Low
2919,39,blue-collar,married,basic.9y,no,no,cellular,may,2,999,0,nonexistent,0.3523254990320495,no,Low
2920,30,blue-collar,married,basic.9y,yes,no,cellular,jul,3,999,0,nonexistent,0.3522079135945626,no,Low
2921,48,blue-collar,married,basic.4y,no,yes,cellular,jul,2,999,0,nonexistent,0.35215391563042403,no,Low
2922,48,services,married,basic.9y,no,no,cellular,jul,6,999,0,nonexistent,0.3521510296425191,no,Low
2923,35,technician,single,basic.9y,yes,yes,cellular,nov,1,999,0,nonexistent,0.35191398923624156,no,Low
2924,30,admin.,divorced,university.degree,yes,yes,cellular,nov,2,999,0,nonexistent,0.3518878882794417,no,Low
2925,30,technician,divorced,university.degree,no,no,cellular,aug,5,999,0,nonexistent,0.35188385537714106,no,Low
2926,43,entrepreneur,married,high.school,no,no,cellular,jul,1,999,0,nonexistent,0.35186924322318414,no,Low
2927,53,technician,divorced,high.school,no,no,cellular,nov,2,999,0,nonexistent,0.35184641686749113,no,Low
2928,41,blue-collar,single,basic.6y,no,no,cellular,may,1,999,0,nonexistent,0.3518448792186942,no,Low
2929,34,unemployed,married,high.school,no,no,cellular,jul,1,999,0,nonexistent,0.3517889570436413,no,Low
2930,55,services,divorced,professional.course,no,no,cellular,apr,1,999,1,failure,0.35171264893469345,no,Low
2931,27,technician,single,professional.course,yes,no,cellular,jul,3,999,0,nonexistent,0.35170095434356524,no,Low
2932,38,unknown,married,basic.6y,no,no,telephone,jun,3,999,0,nonexistent,0.3516753731858118,no,Low
2933,28,blue-collar,divorced,high.school,no,no,cellular,may,1,999,2,failure,0.3516542017345498,no,Low
2934,31,admin.,single,high.school,yes,no,cellular,nov,2,999,0,nonexistent,0.35156704419736623,no,Low
2935,53,admin.,married,university.degree,yes,no,cellular,jul,3,999,0,nonexistent,0.35146773103114926,no,Low
2936,35,services,married,high.school,yes,no,cellular,apr,1,999,1,failure,0.3514479530509419,no,Low
2937,35,services,married,high.school,yes,no,cellular,aug,1,999,0,nonexistent,0.3514100403548925,no,Low
2938,29,blue-collar,married,basic.9y,yes,no,cellular,jul,1,999,0,nonexistent,0.35139915803241784,no,Low
2939,30,services,single,high.school,yes,no,cellular,may,3,999,0,nonexistent,0.3513442682182506,no,Low
2940,28,admin.,single,high.school,yes,no,cellular,jul,1,999,0,nonexistent,0.35133447268516244,no,Low
2941,28,admin.,single,basic.9y,yes,no,cellular,jul,2,999,0,nonexistent,0.3513342439358228,no,Low
2942,43,blue-collar,divorced,basic.9y,yes,no,cellular,may,4,999,0,nonexistent,0.3511989781255098,no,Low
2943,30,admin.,married,high.school,yes,no,cellular,may,7,999,0,nonexistent,0.3511657290053673,no,Low
2944,51,blue-collar,married,basic.4y,no,no,cellular,may,1,999,1,failure,0.351135673487067,no,Low
2945,51,admin.,divorced,high.school,no,yes,cellular,nov,1,999,0,nonexistent,0.35109421700858967,no,Low
2946,36,blue-collar,married,high.school,no,no,cellular,nov,2,999,0,nonexistent,0.3510558300437822,no,Low
2947,39,blue-collar,married,basic.9y,no,no,cellular,jul,1,999,0,nonexistent,0.35104233827245584,no,Low
2948,36,technician,married,basic.9y,yes,no,cellular,apr,2,999,1,failure,0.3510365635611805,no,Low
2949,39,technician,married,professional.course,no,no,cellular,may,1,999,1,failure,0.35082564261459837,no,Low
2950,28,technician,divorced,university.degree,yes,no,cellular,jul,1,999,0,nonexistent,0.35082495854041984,no,Low
2951,33,blue-collar,single,basic.4y,no,yes,cellular,may,3,999,1,failure,0.3507576035504122,no,Low
2952,44,admin.,married,high.school,yes,no,cellular,jul,1,999,0,nonexistent,0.35073842887121043,no,Low
2953,43,admin.,single,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.3506746435676799,no,Low
2954,36,admin.,single,high.school,no,yes,cellular,jul,2,999,0,nonexistent,0.3505806350664877,no,Low
2955,28,admin.,single,university.degree,no,no,cellular,jul,2,999,0,nonexistent,0.3505542465708451,no,Low
2956,24,blue-collar,single,basic.9y,yes,no,cellular,jul,1,999,0,nonexistent,0.3503434971817056,no,Low
2957,36,admin.,married,high.school,yes,no,cellular,jul,2,999,0,nonexistent,0.35024167971957837,no,Low
2958,57,management,married,unknown,no,no,cellular,jul,2,999,0,nonexistent,0.3502180673058256,no,Low
2959,50,admin.,married,university.degree,no,no,cellular,jul,1,999,0,nonexistent,0.3502006736268913,no,Low
2960,29,admin.,single,high.school,yes,yes,cellular,jul,3,999,0,nonexistent,0.35017678059723273,no,Low
2961,34,management,married,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.3501699767439119,no,Low
